"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(8.75, 2.73)","(3.01, 8.87)",3,3,12461,10002369,78291,3878,13,13,63
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(8.04, 3.28)","(3.42, 9.61)",3,3,12535,12001414,46719,2315,13,13,104
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(3.74, 10.45)","(10.54, 0.9)",3,4,16713,6001402,46326,2295,13,13,52
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(8.39, 2.98)","(3.42, 9.61)",3,2,12845,11001414,46719,2315,13,13,105
"(10.54, 0.9)","(3.74, 10.45)",3,22,17854,6001402,46326,2295,13,13,109
"(9.53, 2.29)","(3.29, 9.23)",14,44,16759,8001433,47355,2346,13,13,101
"(9.53, 2.29)","(3.29, 9.23)",14,44,16759,8001433,47355,2346,13,13,101
